"Month","Day","Year","Site.Name","COUNTY","meanAQI","meanlat","meanlong","PM2.5","Ozone"
"05","20","2018","Clemmons Middle","Forsyth",42,36.026,-80.342,NA,"Ozone"
"05","20","2018","Clemmons Middle","Forsyth",36,36.026,-80.342,"PM2.5",NA
"05","20","2018","Durham Armory","Durham",31,36.0329550008979,-78.904037,NA,"Ozone"
"05","20","2018","Durham Armory","Durham",26.5,36.0329550008979,-78.904037,"PM2.5",NA
"05","20","2018","Frying Pan Mountain","Haywood",51,35.379167,-82.7925,NA,"Ozone"
"05","20","2018","Frying Pan Mountain","Haywood",28,35.379167,-82.7925,"PM2.5",NA
"05","20","2018","Garinger High School","Mecklenburg",41,35.2401000008895,-80.785683,NA,"Ozone"
"05","20","2018","Garinger High School","Mecklenburg",29,35.2401000008895,-80.785683,"PM2.5",NA
"05","20","2018","Hattie Avenue","Forsyth",44,36.110693332,-80.2264378,NA,"Ozone"
"05","20","2018","Hattie Avenue","Forsyth",33,36.110693332,-80.2264378,"PM2.5",NA
"05","20","2018","Leggett","Edgecombe",25,35.988278,-77.5843,"PM2.5",NA
"05","20","2018","Linville Falls","Avery",36,35.972347,-81.933072,NA,"Ozone"
"05","20","2018","Linville Falls","Avery",22,35.972347,-81.933072,"PM2.5",NA
"05","20","2018","Mendenhall School","Guilford",45,36.1090060008986,-79.802314,NA,"Ozone"
"05","20","2018","Mendenhall School","Guilford",34,36.1090060008986,-79.802314,"PM2.5",NA
"05","20","2018","Millbrook School","Wake",29,35.856111,-78.574167,NA,"Ozone"
"05","20","2018","Millbrook School","Wake",32,35.856111,-78.574167,"PM2.5",NA
"05","20","2018","Pitt Agri. Center","Pitt",30,35.6412760008938,-77.360126,NA,"Ozone"
"05","20","2018","Pitt Agri. Center","Pitt",21,35.6412760008938,-77.360126,"PM2.5",NA
"05","20","2018","West Johnston Co.","Johnston",25,35.59095,-78.4622,NA,"Ozone"
"05","20","2018","West Johnston Co.","Johnston",31,35.59095,-78.4622,"PM2.5",NA
"05","21","2018","Bryson City","Swain",29,35.434767,-83.442133,NA,"Ozone"
"05","21","2018","Bryson City","Swain",25,35.434767,-83.442133,"PM2.5",NA
"05","21","2018","Clemmons Middle","Forsyth",42,36.026,-80.342,NA,"Ozone"
"05","21","2018","Clemmons Middle","Forsyth",38,36.026,-80.342,"PM2.5",NA
"05","21","2018","Durham Armory","Durham",38,36.0329550008979,-78.904037,NA,"Ozone"
"05","21","2018","Durham Armory","Durham",35,36.0329550008979,-78.904037,"PM2.5",NA
"05","21","2018","Garinger High School","Mecklenburg",40,35.2401000008895,-80.785683,NA,"Ozone"
"05","21","2018","Garinger High School","Mecklenburg",23,35.2401000008895,-80.785683,"PM2.5",NA
"05","21","2018","Hattie Avenue","Forsyth",41,36.110693332,-80.2264378,NA,"Ozone"
"05","21","2018","Hattie Avenue","Forsyth",36,36.110693332,-80.2264378,"PM2.5",NA
"05","21","2018","Leggett","Edgecombe",40,35.988278,-77.5843,NA,"Ozone"
"05","21","2018","Leggett","Edgecombe",35,35.988278,-77.5843,"PM2.5",NA
"05","21","2018","Linville Falls","Avery",41,35.972347,-81.933072,NA,"Ozone"
"05","21","2018","Mendenhall School","Guilford",40,36.1090060008986,-79.802314,NA,"Ozone"
"05","21","2018","Mendenhall School","Guilford",33,36.1090060008986,-79.802314,"PM2.5",NA
"05","21","2018","Millbrook School","Wake",46,35.856111,-78.574167,NA,"Ozone"
"05","21","2018","Millbrook School","Wake",41,35.856111,-78.574167,"PM2.5",NA
"05","21","2018","Pitt Agri. Center","Pitt",40,35.6412760008938,-77.360126,NA,"Ozone"
"05","21","2018","Pitt Agri. Center","Pitt",31,35.6412760008938,-77.360126,"PM2.5",NA
"05","21","2018","West Johnston Co.","Johnston",41,35.59095,-78.4622,NA,"Ozone"
"05","21","2018","West Johnston Co.","Johnston",33,35.59095,-78.4622,"PM2.5",NA
"05","22","2018","Bryson City","Swain",25,35.434767,-83.442133,NA,"Ozone"
"05","22","2018","Bryson City","Swain",22,35.434767,-83.442133,"PM2.5",NA
"05","22","2018","Clemmons Middle","Forsyth",37,36.026,-80.342,NA,"Ozone"
"05","22","2018","Clemmons Middle","Forsyth",33,36.026,-80.342,"PM2.5",NA
"05","22","2018","Durham Armory","Durham",29,36.0329550008979,-78.904037,NA,"Ozone"
"05","22","2018","Durham Armory","Durham",34,36.0329550008979,-78.904037,"PM2.5",NA
"05","22","2018","Frying Pan Mountain","Haywood",36,35.379167,-82.7925,NA,"Ozone"
"05","22","2018","Garinger High School","Mecklenburg",33,35.2401000008895,-80.785683,NA,"Ozone"
"05","22","2018","Garinger High School","Mecklenburg",27,35.2401000008895,-80.785683,"PM2.5",NA
"05","22","2018","Hattie Avenue","Forsyth",37,36.110693332,-80.2264378,NA,"Ozone"
"05","22","2018","Hattie Avenue","Forsyth",33,36.110693332,-80.2264378,"PM2.5",NA
"05","22","2018","Leggett","Edgecombe",31,35.988278,-77.5843,NA,"Ozone"
"05","22","2018","Leggett","Edgecombe",33,35.988278,-77.5843,"PM2.5",NA
"05","22","2018","Linville Falls","Avery",30,35.972347,-81.933072,NA,"Ozone"
"05","22","2018","Mendenhall School","Guilford",40,36.1090060008986,-79.802314,NA,"Ozone"
"05","22","2018","Mendenhall School","Guilford",37,36.1090060008986,-79.802314,"PM2.5",NA
"05","22","2018","Millbrook School","Wake",27,35.856111,-78.574167,NA,"Ozone"
"05","22","2018","Millbrook School","Wake",39,35.856111,-78.574167,"PM2.5",NA
"05","22","2018","Pitt Agri. Center","Pitt",29,35.6412760008938,-77.360126,NA,"Ozone"
"05","22","2018","Pitt Agri. Center","Pitt",33,35.6412760008938,-77.360126,"PM2.5",NA
"05","22","2018","West Johnston Co.","Johnston",28,35.59095,-78.4622,NA,"Ozone"
"05","22","2018","West Johnston Co.","Johnston",27,35.59095,-78.4622,"PM2.5",NA
"05","23","2018","Bryson City","Swain",36,35.434767,-83.442133,NA,"Ozone"
"05","23","2018","Bryson City","Swain",15,35.434767,-83.442133,"PM2.5",NA
"05","23","2018","Castle Hayne","New Hanover",29,34.364167,-77.838611,NA,"Ozone"
"05","23","2018","Clemmons Middle","Forsyth",40,36.026,-80.342,NA,"Ozone"
"05","23","2018","Clemmons Middle","Forsyth",28,36.026,-80.342,"PM2.5",NA
"05","23","2018","Durham Armory","Durham",42,36.0329550008979,-78.904037,NA,"Ozone"
"05","23","2018","Durham Armory","Durham",28,36.0329550008979,-78.904037,"PM2.5",NA
"05","23","2018","Frying Pan Mountain","Haywood",48,35.379167,-82.7925,NA,"Ozone"
"05","23","2018","Frying Pan Mountain","Haywood",18,35.379167,-82.7925,"PM2.5",NA
"05","23","2018","Garinger High School","Mecklenburg",40,35.2401000008895,-80.785683,NA,"Ozone"
"05","23","2018","Garinger High School","Mecklenburg",17.5,35.2401000008895,-80.785683,"PM2.5",NA
"05","23","2018","Hattie Avenue","Forsyth",40,36.110693332,-80.2264378,NA,"Ozone"
"05","23","2018","Hattie Avenue","Forsyth",25.5,36.110693332,-80.2264378,"PM2.5",NA
"05","23","2018","Leggett","Edgecombe",35,35.988278,-77.5843,NA,"Ozone"
"05","23","2018","Leggett","Edgecombe",27,35.988278,-77.5843,"PM2.5",NA
"05","23","2018","Linville Falls","Avery",37,35.972347,-81.933072,NA,"Ozone"
"05","23","2018","Linville Falls","Avery",23,35.972347,-81.933072,"PM2.5",NA
"05","23","2018","Mendenhall School","Guilford",43,36.1090060008986,-79.802314,NA,"Ozone"
"05","23","2018","Mendenhall School","Guilford",28,36.1090060008986,-79.802314,"PM2.5",NA
"05","23","2018","Millbrook School","Wake",38,35.856111,-78.574167,NA,"Ozone"
"05","23","2018","Millbrook School","Wake",29.3333333333333,35.856111,-78.574167,"PM2.5",NA
"05","23","2018","Pitt Agri. Center","Pitt",36,35.6412760008938,-77.360126,NA,"Ozone"
"05","23","2018","Pitt Agri. Center","Pitt",25,35.6412760008938,-77.360126,"PM2.5",NA
"05","23","2018","West Johnston Co.","Johnston",31,35.59095,-78.4622,NA,"Ozone"
"05","23","2018","West Johnston Co.","Johnston",33,35.59095,-78.4622,"PM2.5",NA
"05","24","2018","Bryson City","Swain",37,35.434767,-83.442133,NA,"Ozone"
"05","24","2018","Bryson City","Swain",33,35.434767,-83.442133,"PM2.5",NA
"05","24","2018","Castle Hayne","New Hanover",43,34.364167,-77.838611,NA,"Ozone"
"05","24","2018","Clemmons Middle","Forsyth",51,36.026,-80.342,NA,"Ozone"
"05","24","2018","Clemmons Middle","Forsyth",38,36.026,-80.342,"PM2.5",NA
"05","24","2018","Durham Armory","Durham",45,36.0329550008979,-78.904037,NA,"Ozone"
"05","24","2018","Durham Armory","Durham",35,36.0329550008979,-78.904037,"PM2.5",NA
"05","24","2018","Frying Pan Mountain","Haywood",40,35.379167,-82.7925,NA,"Ozone"
"05","24","2018","Garinger High School","Mecklenburg",39,35.2401000008895,-80.785683,NA,"Ozone"
"05","24","2018","Garinger High School","Mecklenburg",35,35.2401000008895,-80.785683,"PM2.5",NA
"05","24","2018","Hattie Avenue","Forsyth",48,36.110693332,-80.2264378,NA,"Ozone"
"05","24","2018","Hattie Avenue","Forsyth",32,36.110693332,-80.2264378,"PM2.5",NA
"05","24","2018","Leggett","Edgecombe",45,35.988278,-77.5843,NA,"Ozone"
"05","24","2018","Leggett","Edgecombe",28,35.988278,-77.5843,"PM2.5",NA
"05","24","2018","Linville Falls","Avery",41,35.972347,-81.933072,NA,"Ozone"
"05","24","2018","Mendenhall School","Guilford",42,36.1090060008986,-79.802314,NA,"Ozone"
"05","24","2018","Mendenhall School","Guilford",29,36.1090060008986,-79.802314,"PM2.5",NA
"05","24","2018","Millbrook School","Wake",47,35.856111,-78.574167,NA,"Ozone"
"05","24","2018","Millbrook School","Wake",34.5,35.856111,-78.574167,"PM2.5",NA
"05","24","2018","Pitt Agri. Center","Pitt",48,35.6412760008938,-77.360126,NA,"Ozone"
"05","24","2018","Pitt Agri. Center","Pitt",20,35.6412760008938,-77.360126,"PM2.5",NA
"05","24","2018","West Johnston Co.","Johnston",46,35.59095,-78.4622,NA,"Ozone"
"05","24","2018","West Johnston Co.","Johnston",31,35.59095,-78.4622,"PM2.5",NA
"05","25","2018","Bryson City","Swain",26,35.434767,-83.442133,NA,"Ozone"
"05","25","2018","Bryson City","Swain",15,35.434767,-83.442133,"PM2.5",NA
"05","25","2018","Castle Hayne","New Hanover",42,34.364167,-77.838611,NA,"Ozone"
"05","25","2018","Clemmons Middle","Forsyth",32,36.026,-80.342,NA,"Ozone"
"05","25","2018","Clemmons Middle","Forsyth",37,36.026,-80.342,"PM2.5",NA
"05","25","2018","Durham Armory","Durham",47,36.0329550008979,-78.904037,NA,"Ozone"
"05","25","2018","Durham Armory","Durham",39,36.0329550008979,-78.904037,"PM2.5",NA
"05","25","2018","Frying Pan Mountain","Haywood",30,35.379167,-82.7925,NA,"Ozone"
"05","25","2018","Garinger High School","Mecklenburg",27,35.2401000008895,-80.785683,NA,"Ozone"
"05","25","2018","Garinger High School","Mecklenburg",24,35.2401000008895,-80.785683,"PM2.5",NA
"05","25","2018","Hattie Avenue","Forsyth",33,36.110693332,-80.2264378,NA,"Ozone"
"05","25","2018","Hattie Avenue","Forsyth",32,36.110693332,-80.2264378,"PM2.5",NA
"05","25","2018","Leggett","Edgecombe",48,35.988278,-77.5843,NA,"Ozone"
"05","25","2018","Leggett","Edgecombe",36,35.988278,-77.5843,"PM2.5",NA
"05","25","2018","Linville Falls","Avery",35,35.972347,-81.933072,NA,"Ozone"
"05","25","2018","Mendenhall School","Guilford",33,36.1090060008986,-79.802314,NA,"Ozone"
"05","25","2018","Mendenhall School","Guilford",31,36.1090060008986,-79.802314,"PM2.5",NA
"05","25","2018","Millbrook School","Wake",48,35.856111,-78.574167,NA,"Ozone"
"05","25","2018","Millbrook School","Wake",39,35.856111,-78.574167,"PM2.5",NA
"05","25","2018","Pitt Agri. Center","Pitt",48,35.6412760008938,-77.360126,NA,"Ozone"
"05","25","2018","Pitt Agri. Center","Pitt",33,35.6412760008938,-77.360126,"PM2.5",NA
"05","25","2018","West Johnston Co.","Johnston",45,35.59095,-78.4622,NA,"Ozone"
"05","25","2018","West Johnston Co.","Johnston",36,35.59095,-78.4622,"PM2.5",NA
"05","26","2018","Bryson City","Swain",29,35.434767,-83.442133,NA,"Ozone"
"05","26","2018","Bryson City","Swain",10,35.434767,-83.442133,"PM2.5",NA
"05","26","2018","Castle Hayne","New Hanover",19,34.364167,-77.838611,NA,"Ozone"
"05","26","2018","Clemmons Middle","Forsyth",28,36.026,-80.342,NA,"Ozone"
"05","26","2018","Clemmons Middle","Forsyth",24,36.026,-80.342,"PM2.5",NA
"05","26","2018","Durham Armory","Durham",23,36.0329550008979,-78.904037,NA,"Ozone"
"05","26","2018","Durham Armory","Durham",26.5,36.0329550008979,-78.904037,"PM2.5",NA
"05","26","2018","Frying Pan Mountain","Haywood",34,35.379167,-82.7925,NA,"Ozone"
"05","26","2018","Frying Pan Mountain","Haywood",7,35.379167,-82.7925,"PM2.5",NA
"05","26","2018","Garinger High School","Mecklenburg",28,35.2401000008895,-80.785683,NA,"Ozone"
"05","26","2018","Garinger High School","Mecklenburg",27,35.2401000008895,-80.785683,"PM2.5",NA
"05","26","2018","Hattie Avenue","Forsyth",30,36.110693332,-80.2264378,NA,"Ozone"
"05","26","2018","Hattie Avenue","Forsyth",21.6666666666667,36.110693332,-80.2264378,"PM2.5",NA
"05","26","2018","Leggett","Edgecombe",24,35.988278,-77.5843,NA,"Ozone"
"05","26","2018","Leggett","Edgecombe",21,35.988278,-77.5843,"PM2.5",NA
"05","26","2018","Linville Falls","Avery",23,35.972347,-81.933072,NA,"Ozone"
"05","26","2018","Linville Falls","Avery",9,35.972347,-81.933072,"PM2.5",NA
"05","26","2018","Mendenhall School","Guilford",28,36.1090060008986,-79.802314,NA,"Ozone"
"05","26","2018","Mendenhall School","Guilford",23,36.1090060008986,-79.802314,"PM2.5",NA
"05","26","2018","Millbrook School","Wake",23,35.856111,-78.574167,NA,"Ozone"
"05","26","2018","Millbrook School","Wake",27.3333333333333,35.856111,-78.574167,"PM2.5",NA
"05","26","2018","Pitt Agri. Center","Pitt",23,35.6412760008938,-77.360126,NA,"Ozone"
"05","26","2018","Pitt Agri. Center","Pitt",21,35.6412760008938,-77.360126,"PM2.5",NA
"05","26","2018","West Johnston Co.","Johnston",24,35.59095,-78.4622,NA,"Ozone"
"05","26","2018","West Johnston Co.","Johnston",27,35.59095,-78.4622,"PM2.5",NA
"05","27","2018","Bryson City","Swain",23,35.434767,-83.442133,NA,"Ozone"
"05","27","2018","Castle Hayne","New Hanover",24,34.364167,-77.838611,NA,"Ozone"
"05","27","2018","Clemmons Middle","Forsyth",25,36.026,-80.342,NA,"Ozone"
"05","27","2018","Clemmons Middle","Forsyth",31,36.026,-80.342,"PM2.5",NA
"05","27","2018","Durham Armory","Durham",24,36.0329550008979,-78.904037,NA,"Ozone"
"05","27","2018","Durham Armory","Durham",27,36.0329550008979,-78.904037,"PM2.5",NA
"05","27","2018","Frying Pan Mountain","Haywood",28,35.379167,-82.7925,NA,"Ozone"
"05","27","2018","Garinger High School","Mecklenburg",22,35.2401000008895,-80.785683,NA,"Ozone"
"05","27","2018","Garinger High School","Mecklenburg",26,35.2401000008895,-80.785683,"PM2.5",NA
"05","27","2018","Hattie Avenue","Forsyth",26,36.110693332,-80.2264378,NA,"Ozone"
"05","27","2018","Hattie Avenue","Forsyth",30,36.110693332,-80.2264378,"PM2.5",NA
"05","27","2018","Leggett","Edgecombe",24,35.988278,-77.5843,NA,"Ozone"
"05","27","2018","Leggett","Edgecombe",20,35.988278,-77.5843,"PM2.5",NA
"05","27","2018","Linville Falls","Avery",31,35.972347,-81.933072,NA,"Ozone"
"05","27","2018","Mendenhall School","Guilford",26,36.1090060008986,-79.802314,"PM2.5","Ozone"
"05","27","2018","Millbrook School","Wake",24,35.856111,-78.574167,NA,"Ozone"
"05","27","2018","Millbrook School","Wake",27,35.856111,-78.574167,"PM2.5",NA
"05","27","2018","Pitt Agri. Center","Pitt",24,35.6412760008938,-77.360126,NA,"Ozone"
"05","27","2018","Pitt Agri. Center","Pitt",18,35.6412760008938,-77.360126,"PM2.5",NA
"05","27","2018","West Johnston Co.","Johnston",22,35.59095,-78.4622,"PM2.5","Ozone"
"05","28","2018","Bryson City","Swain",13,35.434767,-83.442133,NA,"Ozone"
"05","28","2018","Castle Hayne","New Hanover",27,34.364167,-77.838611,NA,"Ozone"
"05","28","2018","Clemmons Middle","Forsyth",22,36.026,-80.342,NA,"Ozone"
"05","28","2018","Clemmons Middle","Forsyth",21,36.026,-80.342,"PM2.5",NA
"05","28","2018","Durham Armory","Durham",18,36.0329550008979,-78.904037,NA,"Ozone"
"05","28","2018","Durham Armory","Durham",9,36.0329550008979,-78.904037,"PM2.5",NA
"05","28","2018","Frying Pan Mountain","Haywood",24,35.379167,-82.7925,NA,"Ozone"
"05","28","2018","Garinger High School","Mecklenburg",19,35.2401000008895,-80.785683,NA,"Ozone"
"05","28","2018","Garinger High School","Mecklenburg",13,35.2401000008895,-80.785683,"PM2.5",NA
"05","28","2018","Hattie Avenue","Forsyth",21,36.110693332,-80.2264378,NA,"Ozone"
"05","28","2018","Hattie Avenue","Forsyth",19,36.110693332,-80.2264378,"PM2.5",NA
"05","28","2018","Leggett","Edgecombe",18,35.988278,-77.5843,NA,"Ozone"
"05","28","2018","Leggett","Edgecombe",11,35.988278,-77.5843,"PM2.5",NA
"05","28","2018","Linville Falls","Avery",22,35.972347,-81.933072,NA,"Ozone"
"05","28","2018","Mendenhall School","Guilford",19,36.1090060008986,-79.802314,NA,"Ozone"
"05","28","2018","Mendenhall School","Guilford",14,36.1090060008986,-79.802314,"PM2.5",NA
"05","28","2018","Millbrook School","Wake",18,35.856111,-78.574167,NA,"Ozone"
"05","28","2018","Millbrook School","Wake",15.5,35.856111,-78.574167,"PM2.5",NA
"05","28","2018","Pitt Agri. Center","Pitt",19,35.6412760008938,-77.360126,NA,"Ozone"
"05","28","2018","Pitt Agri. Center","Pitt",10,35.6412760008938,-77.360126,"PM2.5",NA
"05","28","2018","West Johnston Co.","Johnston",17,35.59095,-78.4622,NA,"Ozone"
"05","28","2018","West Johnston Co.","Johnston",18,35.59095,-78.4622,"PM2.5",NA
"05","29","2018","Bryson City","Swain",19,35.434767,-83.442133,NA,"Ozone"
"05","29","2018","Castle Hayne","New Hanover",23,34.364167,-77.838611,NA,"Ozone"
"05","29","2018","Clemmons Middle","Forsyth",24,36.026,-80.342,NA,"Ozone"
"05","29","2018","Clemmons Middle","Forsyth",20,36.026,-80.342,"PM2.5",NA
"05","29","2018","Durham Armory","Durham",23,36.0329550008979,-78.904037,NA,"Ozone"
"05","29","2018","Durham Armory","Durham",9.5,36.0329550008979,-78.904037,"PM2.5",NA
"05","29","2018","Frying Pan Mountain","Haywood",27,35.379167,-82.7925,NA,"Ozone"
"05","29","2018","Frying Pan Mountain","Haywood",0,35.379167,-82.7925,"PM2.5",NA
"05","29","2018","Garinger High School","Mecklenburg",24,35.2401000008895,-80.785683,NA,"Ozone"
"05","29","2018","Garinger High School","Mecklenburg",16,35.2401000008895,-80.785683,"PM2.5",NA
"05","29","2018","Hattie Avenue","Forsyth",22,36.110693332,-80.2264378,NA,"Ozone"
"05","29","2018","Hattie Avenue","Forsyth",18,36.110693332,-80.2264378,"PM2.5",NA
"05","29","2018","Leggett","Edgecombe",23,35.988278,-77.5843,NA,"Ozone"
"05","29","2018","Leggett","Edgecombe",12,35.988278,-77.5843,"PM2.5",NA
"05","29","2018","Linville Falls","Avery",28,35.972347,-81.933072,NA,"Ozone"
"05","29","2018","Linville Falls","Avery",5,35.972347,-81.933072,"PM2.5",NA
"05","29","2018","Mendenhall School","Guilford",18,36.1090060008986,-79.802314,NA,"Ozone"
"05","29","2018","Mendenhall School","Guilford",13,36.1090060008986,-79.802314,"PM2.5",NA
"05","29","2018","Millbrook School","Wake",22,35.856111,-78.574167,NA,"Ozone"
"05","29","2018","Millbrook School","Wake",20.6666666666667,35.856111,-78.574167,"PM2.5",NA
"05","29","2018","Pitt Agri. Center","Pitt",23,35.6412760008938,-77.360126,NA,"Ozone"
"05","29","2018","Pitt Agri. Center","Pitt",16.5,35.6412760008938,-77.360126,"PM2.5",NA
"05","29","2018","West Johnston Co.","Johnston",24,35.59095,-78.4622,NA,"Ozone"
"05","29","2018","West Johnston Co.","Johnston",21,35.59095,-78.4622,"PM2.5",NA
"05","30","2018","Bryson City","Swain",29,35.434767,-83.442133,NA,"Ozone"
"05","30","2018","Bryson City","Swain",8,35.434767,-83.442133,"PM2.5",NA
"05","30","2018","Castle Hayne","New Hanover",28,34.364167,-77.838611,NA,"Ozone"
"05","30","2018","Clemmons Middle","Forsyth",28,36.026,-80.342,NA,"Ozone"
"05","30","2018","Clemmons Middle","Forsyth",31,36.026,-80.342,"PM2.5",NA
"05","30","2018","Durham Armory","Durham",28,36.0329550008979,-78.904037,NA,"Ozone"
"05","30","2018","Durham Armory","Durham",11,36.0329550008979,-78.904037,"PM2.5",NA
"05","30","2018","Frying Pan Mountain","Haywood",38,35.379167,-82.7925,NA,"Ozone"
"05","30","2018","Garinger High School","Mecklenburg",28,35.2401000008895,-80.785683,NA,"Ozone"
"05","30","2018","Garinger High School","Mecklenburg",24,35.2401000008895,-80.785683,"PM2.5",NA
"05","30","2018","Hattie Avenue","Forsyth",28,36.110693332,-80.2264378,"PM2.5","Ozone"
"05","30","2018","Leggett","Edgecombe",25,35.988278,-77.5843,NA,"Ozone"
"05","30","2018","Leggett","Edgecombe",20,35.988278,-77.5843,"PM2.5",NA
"05","30","2018","Linville Falls","Avery",30,35.972347,-81.933072,NA,"Ozone"
"05","30","2018","Mendenhall School","Guilford",28,36.1090060008986,-79.802314,NA,"Ozone"
"05","30","2018","Mendenhall School","Guilford",24,36.1090060008986,-79.802314,"PM2.5",NA
"05","30","2018","Millbrook School","Wake",28,35.856111,-78.574167,NA,"Ozone"
"05","30","2018","Millbrook School","Wake",24.5,35.856111,-78.574167,"PM2.5",NA
"05","30","2018","Pitt Agri. Center","Pitt",23,35.6412760008938,-77.360126,NA,"Ozone"
"05","30","2018","Pitt Agri. Center","Pitt",22,35.6412760008938,-77.360126,"PM2.5",NA
"05","30","2018","West Johnston Co.","Johnston",24,35.59095,-78.4622,NA,"Ozone"
"05","30","2018","West Johnston Co.","Johnston",23,35.59095,-78.4622,"PM2.5",NA
"05","31","2018","Bryson City","Swain",31,35.434767,-83.442133,NA,"Ozone"
"05","31","2018","Bryson City","Swain",20,35.434767,-83.442133,"PM2.5",NA
"05","31","2018","Castle Hayne","New Hanover",24,34.364167,-77.838611,NA,"Ozone"
"05","31","2018","Clemmons Middle","Forsyth",40,36.026,-80.342,NA,"Ozone"
"05","31","2018","Clemmons Middle","Forsyth",31,36.026,-80.342,"PM2.5",NA
"05","31","2018","Durham Armory","Durham",28,36.0329550008979,-78.904037,NA,"Ozone"
"05","31","2018","Durham Armory","Durham",19,36.0329550008979,-78.904037,"PM2.5",NA
"05","31","2018","Frying Pan Mountain","Haywood",51,35.379167,-82.7925,NA,"Ozone"
"05","31","2018","Garinger High School","Mecklenburg",36,35.2401000008895,-80.785683,NA,"Ozone"
"05","31","2018","Garinger High School","Mecklenburg",25,35.2401000008895,-80.785683,"PM2.5",NA
"05","31","2018","Hattie Avenue","Forsyth",41,36.110693332,-80.2264378,NA,"Ozone"
"05","31","2018","Hattie Avenue","Forsyth",28,36.110693332,-80.2264378,"PM2.5",NA
"05","31","2018","Leggett","Edgecombe",23,35.988278,-77.5843,NA,"Ozone"
"05","31","2018","Leggett","Edgecombe",26,35.988278,-77.5843,"PM2.5",NA
"05","31","2018","Linville Falls","Avery",38,35.972347,-81.933072,NA,"Ozone"
"05","31","2018","Mendenhall School","Guilford",42,36.1090060008986,-79.802314,NA,"Ozone"
"05","31","2018","Mendenhall School","Guilford",30,36.1090060008986,-79.802314,"PM2.5",NA
"05","31","2018","Millbrook School","Wake",25,35.856111,-78.574167,NA,"Ozone"
"05","31","2018","Millbrook School","Wake",28.5,35.856111,-78.574167,"PM2.5",NA
"05","31","2018","Pitt Agri. Center","Pitt",22,35.6412760008938,-77.360126,NA,"Ozone"
"05","31","2018","Pitt Agri. Center","Pitt",25,35.6412760008938,-77.360126,"PM2.5",NA
"05","31","2018","West Johnston Co.","Johnston",24,35.59095,-78.4622,NA,"Ozone"
"05","31","2018","West Johnston Co.","Johnston",27,35.59095,-78.4622,"PM2.5",NA
"06","01","2018","Bryson City","Swain",44,35.434767,-83.442133,NA,"Ozone"
"06","01","2018","Bryson City","Swain",18,35.434767,-83.442133,"PM2.5",NA
"06","01","2018","Castle Hayne","New Hanover",46,34.364167,-77.838611,NA,"Ozone"
"06","01","2018","Clemmons Middle","Forsyth",44,36.026,-80.342,NA,"Ozone"
"06","01","2018","Clemmons Middle","Forsyth",29,36.026,-80.342,"PM2.5",NA
"06","01","2018","Durham Armory","Durham",47,36.0329550008979,-78.904037,NA,"Ozone"
"06","01","2018","Durham Armory","Durham",28,36.0329550008979,-78.904037,"PM2.5",NA
"06","01","2018","Frying Pan Mountain","Haywood",47,35.379167,-82.7925,NA,"Ozone"
"06","01","2018","Frying Pan Mountain","Haywood",14,35.379167,-82.7925,"PM2.5",NA
"06","01","2018","Garinger High School","Mecklenburg",50,35.2401000008895,-80.785683,NA,"Ozone"
"06","01","2018","Garinger High School","Mecklenburg",26,35.2401000008895,-80.785683,"PM2.5",NA
"06","01","2018","Hattie Avenue","Forsyth",44,36.110693332,-80.2264378,NA,"Ozone"
"06","01","2018","Hattie Avenue","Forsyth",24,36.110693332,-80.2264378,"PM2.5",NA
"06","01","2018","Leggett","Edgecombe",61,35.988278,-77.5843,NA,"Ozone"
"06","01","2018","Leggett","Edgecombe",31,35.988278,-77.5843,"PM2.5",NA
"06","01","2018","Linville Falls","Avery",44,35.972347,-81.933072,NA,"Ozone"
"06","01","2018","Linville Falls","Avery",15,35.972347,-81.933072,"PM2.5",NA
"06","01","2018","Mendenhall School","Guilford",50,36.1090060008986,-79.802314,NA,"Ozone"
"06","01","2018","Mendenhall School","Guilford",25,36.1090060008986,-79.802314,"PM2.5",NA
"06","01","2018","Millbrook School","Wake",74,35.856111,-78.574167,NA,"Ozone"
"06","01","2018","Millbrook School","Wake",31.6666666666667,35.856111,-78.574167,"PM2.5",NA
"06","01","2018","Pitt Agri. Center","Pitt",64,35.6412760008938,-77.360126,NA,"Ozone"
"06","01","2018","Pitt Agri. Center","Pitt",35,35.6412760008938,-77.360126,"PM2.5",NA
"06","01","2018","West Johnston Co.","Johnston",47,35.59095,-78.4622,NA,"Ozone"
"06","01","2018","West Johnston Co.","Johnston",40,35.59095,-78.4622,"PM2.5",NA
"06","02","2018","Bryson City","Swain",39,35.434767,-83.442133,NA,"Ozone"
"06","02","2018","Bryson City","Swain",27,35.434767,-83.442133,"PM2.5",NA
"06","02","2018","Castle Hayne","New Hanover",45,34.364167,-77.838611,NA,"Ozone"
"06","02","2018","Castle Hayne","New Hanover",19,34.364167,-77.838611,"PM2.5",NA
"06","02","2018","Clemmons Middle","Forsyth",46,36.026,-80.342,NA,"Ozone"
"06","02","2018","Clemmons Middle","Forsyth",30,36.026,-80.342,"PM2.5",NA
"06","02","2018","Durham Armory","Durham",37,36.0329550008979,-78.904037,NA,"Ozone"
"06","02","2018","Durham Armory","Durham",23,36.0329550008979,-78.904037,"PM2.5",NA
"06","02","2018","Frying Pan Mountain","Haywood",49,35.379167,-82.7925,NA,"Ozone"
"06","02","2018","Garinger High School","Mecklenburg",44,35.2401000008895,-80.785683,NA,"Ozone"
